Placeholder_0,Placeholder_1,Placeholder_2,Placeholder_3,Placeholder_4,Placeholder_5,Placeholder_6,Placeholder_7,Placeholder_8,Placeholder_9,Placeholder_10,Placeholder_11,Placeholder_12,Placeholder_13,Placeholder_14,Placeholder_15,Placeholder_16,Placeholder_17,Placeholder_18,Placeholder_19,Placeholder_20,Placeholder_21,Placeholder_22,Placeholder_23,Placeholder_24,Placeholder_25,Placeholder_26,Placeholder_27,Placeholder_28,Placeholder_29,Placeholder_30,Placeholder_31,Placeholder_32,Placeholder_33,Placeholder_34,Placeholder_35,Placeholder_36,Placeholder_37,Placeholder_38,Placeholder_39,Placeholder_40,Placeholder_41,Placeholder_42,Placeholder_43,Placeholder_44,Placeholder_45,Placeholder_46,Placeholder_47,Placeholder_48,Placeholder_49,Placeholder_50,Placeholder_51,Placeholder_52,Placeholder_53,Placeholder_54,Placeholder_55,Placeholder_56,Placeholder_57,Placeholder_58,Placeholder_59,Placeholder_60,Placeholder_61,Placeholder_62,Placeholder_63,Placeholder_64,Placeholder_65,Placeholder_66,Placeholder_67,Placeholder_68,Placeholder_69,Placeholder_70,Placeholder_71,Placeholder_72,Placeholder_73,Placeholder_74,Placeholder_75,Placeholder_76,Placeholder_77,Placeholder_78,Placeholder_79,Placeholder_80,Placeholder_81,Placeholder_82,Placeholder_83,Placeholder_84,Placeholder_85,Placeholder_86,Placeholder_87,Placeholder_88,Placeholder_89,Placeholder_90,Placeholder_91,Image,Avg Red,Avg Green,Avg Blue,Aspect_Ratio,Perimeter,Area,Circularity,Convexity,Edge_Sharpness,Symmetry,Contrast,Homogeneity,Energy,Correlation,Edge_Density,Intensity_Variance,Hue_Std,Saturation_Std
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_0.png,8.21326388888889,5.340036651234568,23.53937114197531,1.1436950146627567,1280.7493419647217,114869.0,0.8800035446711039,0.9959077864766215,43.57157021604938,0.9677452190752844,13.039792922268589,0.8813983416160105,0.7686234720516321,0.9865881390441694,3.7935185185185185,485.55208692009046,52.70105244708524,87.1189880294004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_105.png,0.12254243827160494,0.1229320987654321,0.1226195987654321,0.043243243243243246,701.5878742933273,163.0,0.004161341136127913,0.15817564289180008,2.6700134636093904,0.9908319262890342,2.114615206305054,0.9698977458083707,0.7300678061202164,0.968110395987322,0.39351851851851855,33.1194932375019,6.084964323626429,2.630640566724112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_11.png,9.06917824074074,6.270407021604938,24.235694444444444,1.1432748538011697,1283.57777094841,115589.0,0.8816211408853409,0.9962593623678064,35.68132330246914,0.9664701040910191,14.321557719054246,0.8841226317153152,0.7665238518776021,0.9884917424531017,3.6277488425925926,621.4860259428342,52.733028863499726,85.99628333597983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_110.png,9.21015625,6.347264660493827,23.535657793209875,1.1352941176470588,1272.406197667122,113313.0,0.8795044682360573,0.9961582417582417,42.24889274691358,0.9620764040183976,15.127580744861692,0.8844199130150389,0.7716104586972318,0.9893544310850132,3.271614583333333,709.6434236421862,52.726255026976254,85.32997173299206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_120.png,0.34411458333333333,0.34574266975308643,0.34512538580246915,0.049079754601226995,1388.3574262857437,60.0,0.0003911636942938437,0.018231540565177756,3.1032230334753605,0.9748763919147906,4.03460052542111,0.9553668904137812,0.5535700528765432,0.9707384249390838,0.39253472222222224,68.87817061993634,9.305672036581338,3.5173355616253605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_121.png,8.076037808641976,5.081840277777777,23.340524691358024,1.1428571428571428,1262.5067014694214,111708.5,0.8807014272015924,0.9962587400114156,25.65105324074074,0.9651527929072863,10.775328388193481,0.8933484887861433,0.774805941325427,0.9905184631396645,3.0271412037037035,567.5312067739151,52.29267855589761,87.93234920202485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_132.png,8.415003858024692,5.640954861111111,23.360933641975308,1.138235294117647,1274.163556933403,113721.5,0.8802419957692643,0.9962199854581132,38.73204475308642,0.9657949648995401,12.87148431463453,0.8853493425950973,0.7707636439917503,0.9868813023883339,3.3916377314814814,489.9999211837369,52.578504695036656,85.7461649814601
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_135.png,4.58007137345679,4.664521604938272,4.542797067901234,0.0639269406392694,493.2792183160782,9.0,0.0004648006589894526,0.006576543660942638,2.1118692098335257,0.9693502027354151,3.045775382475661,0.9596012075983796,0.6689619561609647,0.9867918239382152,0.25381944444444443,115.22623331390912,18.50555562564937,4.57737921367739
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_143.png,9.094077932098765,6.375322145061729,23.3056925154321,1.1390532544378698,1267.920914053917,112599.0,0.8801568363706324,0.996371970374041,41.75565972222222,0.9650228455579763,14.00630505331479,0.8861378875324114,0.7728992062354164,0.9893021387513206,3.3773726851851853,653.8406544102905,52.42295620191964,84.43679454615346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_15.png,2.8993711419753088,5.857208719135802,7.6932986111111115,0.896551724137931,88.42640578746796,434.0,0.6974862456251698,0.9293361884368309,20.135019290123456,0.9616300078673445,4.753036624942049,0.9252634628166083,0.8742780108826647,0.9922223959130388,2.2833912037037036,305.1727741197954,33.1202227699186,64.523611566769
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_150.png,2.3596604938271604,2.363703703703704,2.3639506172839506,2.111111111111111,254.2081503868103,203.5,0.039572668420612314,0.4127789046653144,42.44692074473793,0.9362253237714839,8.78392443208159,0.8960467584340139,0.21532344668458972,0.9893614592491702,1.962181712962963,413.26740954842876,12.83446636578773,2.4410520865078826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_154.png,8.496450617283951,5.735783179012346,24.073503086419752,1.1492537313432836,1259.0924867391586,111329.0,0.8824760085727567,0.9962014612517729,35.98046296296296,0.9669464415395788,14.116512131046205,0.8902596692908051,0.7753885186899201,0.9902274897506275,3.2130787037037036,721.3605291111737,51.79358973735553,87.54659797644847
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_165.png,9.256657021604939,6.392498070987655,23.83134259259259,1.138235294117647,1272.5067015886307,113484.5,0.8806964711046198,0.9960153942697156,37.50457561728395,0.9662635257806826,13.350780404883325,0.8850553524169061,0.7708228532640832,0.9896287463010098,3.14765625,642.8715363775857,52.86566336225642,85.36953704104052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_176.png,8.669978780864197,5.71947337962963,24.394203317901233,1.1370262390670554,1283.8204107284546,115379.5,0.8796906269522117,0.9961278792692613,43.23393132716049,0.960443234083757,13.411934013290065,0.878113631816336,0.7674940345949756,0.9893917817539309,4.226388888888889,631.3796185771598,52.71605790019395,88.30139659720257
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_180.png,40.27137152777778,40.416873070987656,40.39724537037037,3.7058823529411766,338.14927566051483,403.5,0.04434416485523852,0.4899817850637523,561.4814078441144,0.726576086298717,114.63351298099212,0.8205646131104819,0.20345396829443038,0.9894191849012569,5.1546006944444445,5423.89835972127,24.54305653296647,2.9971032730388374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_187.png,8.80333912037037,5.908132716049383,23.441483410493827,1.1407624633431086,1279.5777698755264,114779.0,0.8809249850738262,0.9963973818080802,36.70572530864197,0.9600397452190753,13.40487173543502,0.8838938148831579,0.7686696829183194,0.9887258983810903,3.402951388888889,593.7828592568144,52.948124383884505,85.97511648548716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_195.png,4.171934799382716,4.177831790123457,4.176508487654321,2.6470588235294117,262.30865585803986,120.0,0.021916230836319328,0.21257750221434898,25.115668375256604,0.9626822349310094,5.235929531757071,0.8939632786733651,0.19199342967897592,0.9868667190346222,1.437818287037037,199.65808323896644,27.44587870923974,57.92359617891265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_198.png,9.445233410493827,6.7073225308641975,23.791568287037038,1.1352941176470588,1270.5067019462585,113413.5,0.8829186622911636,0.9964023088479481,37.650987654320986,0.9619283466473009,13.128299335496836,0.8869339215547972,0.7714299237778541,0.9903715050606767,3.568721064814815,680.9234347564565,52.72749340444364,84.72702618020733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_209.png,9.100929783950617,6.304278549382716,23.64900462962963,1.1386430678466077,1269.6782742738724,113303.5,0.883213732430098,0.9964645509671916,33.5191512345679,0.9670710330428467,12.455574872508118,0.8861992744570586,0.771401429066581,0.9901100271395662,3.06796875,628.9515306248416,52.61335407440623,85.24480389076214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_210.png,0.3527681327160494,0.3201929012345679,0.14891975308641975,0.9473684210526315,66.04163014888763,204.5,0.5892066054524288,0.839835728952772,11.036875,0.9971160584604212,2.479245866172153,0.9912057754805824,0.9838199808655083,0.9419701191925598,0.6822627314814815,21.332323772632414,11.666459454492056,25.80052897454934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_22.png,9.270416666666666,6.534301697530864,23.814969135802468,1.1399416909620992,1286.4061977863312,115832.0,0.8795938243888297,0.996138664098176,43.65776234567901,0.9639368343016219,14.939282954721067,0.87910863554268,0.7666034829957481,0.9887728464517928,3.6675925925925927,664.5193118266174,53.12497261813533,85.13788917778314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_220.png,8.41464699074074,5.751111111111111,23.614591049382717,1.1411764705882352,1275.3351292610168,113992.5,0.8807192671185479,0.9963377807300839,39.85747685185185,0.967879130355846,13.997786277236909,0.8864301661535376,0.7699817161976475,0.9878082120863875,3.3921296296296295,573.3749121357166,52.32036636782491,86.93221799266131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_225.png,0.3499247685185185,0.3179108796296296,0.1495119598765432,1.7142857142857142,29.899494767189026,30.5,0.42872815377772966,0.7261904761904762,11.159400077156777,0.9971195685064149,2.4921128882707464,0.9911393891938254,0.9828014440436671,0.9400729164032532,0.6847222222222222,20.764186337770067,17.540192574221827,37.98998641796134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_231.png,9.34625,6.531709104938272,23.701653163580247,1.131578947368421,1276.163556098938,114243.5,0.8815129313204324,0.9961980999219564,40.3512962962963,0.9625704581215202,15.184021016844385,0.8874296544332864,0.7699217315765255,0.9887545622733027,3.3990162037037037,674.3062416593997,52.571470987682595,85.23896026624293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_240.png,0.3710011574074074,0.3366049382716049,0.15751736111111111,2.111111111111111,60.870057225227356,56.5,0.19162443694085418,0.5794871794871795,12.279238040089973,0.9969609658678286,2.718115438108484,0.9909468586891702,0.9834897224500533,0.9388420390219412,0.7034143518518519,22.19143576335306,13.714112747982355,29.928108268298853
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_242.png,8.40527199074074,5.440171682098765,23.006309799382716,1.1415929203539823,1272.50670337677,113595.5,0.8815578841357326,0.9962726001026131,38.56229938271605,0.9628782074558219,14.629338587544432,0.8844166973447559,0.7708054414294753,0.9871972099515821,3.3183449074074076,570.6398041348583,52.74915135843311,87.37813761128305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_253.png,8.874866898148149,6.132818287037037,24.325625,1.1479289940828403,1273.0924872159958,113436.0,0.8795101532122833,0.9961623914360735,34.297341820987654,0.9648804920116194,14.29221913150982,0.8854855282717337,0.7708874417693492,0.9886446985301066,3.3744212962962963,628.5626079358276,52.37146566649684,86.08389053331456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_255.png,0.3424807098765432,0.3107503858024691,0.1448804012345679,2.111111111111111,75.35533845424652,36.5,0.08077457449286504,0.37435897435897436,10.455700231477763,0.9971836419753086,2.3500135218667904,0.9911855113939233,0.9829981637143077,0.9411659993417384,0.6802951388888889,19.944002204666862,16.565101734451112,35.99239470513025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_264.png,9.531415895061729,6.711975308641975,23.799500385802467,1.1323529411764706,1268.5067020654678,112856.5,0.8813550742016439,0.9961075928418545,46.11414351851852,0.9601521120793997,15.595537783959207,0.8880527670442406,0.7726031813625652,0.9892868499280493,3.3734375,726.9869466577478,52.084125435245404,85.35873748050804
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_270.png,0.37180941358024694,0.3362962962962963,0.1547145061728395,0.9473684210526315,69.21320307254791,209.5,0.5495611138036759,0.818359375,12.008252314814815,0.9969598462841927,2.673168752897543,0.9911009408653353,0.9836326332013794,0.941303015317614,0.6994791666666667,22.739504133072675,12.11177488845588,26.674262159505407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_275.png,8.337226080246914,5.308973765432099,22.81820023148148,1.1415929203539823,1271.3351300954819,113412.5,0.8817606064154131,0.9963147445358072,33.33065586419753,0.9642146877269426,12.844000154535621,0.8877948832428492,0.7712083478373922,0.9878755827359356,3.2721064814814813,529.036182021571,52.83269848378611,87.06376106114293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_285.png,0.3275,0.2986979166666667,0.14348765432098765,1.8571428571428572,31.899494767189026,30.5,0.3766535751790101,0.6931818181818182,10.205,0.9972261256354393,2.2570159171689066,0.9909500797746731,0.9759734501628867,0.937864848469813,0.6783275462962963,18.13710250436708,23.81880216471202,52.393701317412805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_286.png,8.967893518518519,6.247139274691358,24.03478009259259,1.1403508771929824,1280.7493439912796,115252.0,0.8829376786554163,0.9963388963090715,38.70883487654321,0.9634983054950375,14.650386339051153,0.8845806889806829,0.7676098667526997,0.987665862898126,3.38671875,593.1900133451778,52.757406949790315,86.00305705017334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_297.png,9.41581211419753,6.615991512345679,23.872733410493826,1.1403508771929824,1282.9919840097427,115270.5,0.879994899721896,0.996008035772147,39.686527777777776,0.962125075647543,14.708116983464693,0.883289709052287,0.7675946431748032,0.9894056665466653,3.4260706018518516,693.3129708820009,52.88548294960519,85.70903535956899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_30.png,2.885318287037037,5.865584490740741,7.684060570987654,0.896551724137931,88.42640578746796,430.0,0.69105780096503,0.9287257019438445,21.834471450617283,0.9616245612442508,4.9719401947148825,0.9226265499241398,0.8742533023113198,0.9918714977648595,2.2996238425925926,305.44694588956304,33.0744440772987,64.6969418481862
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_300.png,0.38624807098765435,0.3493981481481481,0.15850115740740742,0.9473684210526315,72.5269113779068,206.5,0.4933232158864288,0.8003875968992248,12.51644675924437,0.9968668754538853,2.8012131046206155,0.9911993189152853,0.9838604012735089,0.9421976294398633,0.6945601851851851,24.197521713411714,10.63893696987727,23.644071271880726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_308.png,8.095225694444444,5.284384645061729,22.56977237654321,1.1415929203539823,1272.1635565757751,113326.5,0.8799448211298321,0.9961981030072345,38.62542824074074,0.9660118312757202,14.27014371812703,0.8871990073462837,0.7715869051712354,0.9865350277524375,3.551996527777778,529.2568522601453,52.313016328399215,87.09165997642559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_315.png,0.4414525462962963,0.39600887345679014,0.17337191358024692,0.9473684210526315,68.62741661071777,209.0,0.5576488984193315,0.8132295719844358,14.631743827160493,0.9964682431614621,3.333549683201979,0.9909698196031345,0.9841691652049276,0.9449430712778294,0.7181712962962963,30.23189709424284,8.87458546578993,20.157019700574214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_33.png,8.560858410493827,5.529967206790124,23.664479166666666,1.1432748538011697,1284.9919838905334,115510.5,0.8790842333180151,0.9961795029904229,37.51662037037037,0.9622682613168725,13.542980219440581,0.8793914482916271,0.7671217692692543,0.9889125941473569,3.864351851851852,609.9925980296939,53.02759930566162,87.78542509319232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_330.png,0.42911265432098766,0.38469328703703703,0.16842206790123457,0.9473684210526315,72.28427076339722,209.0,0.5026533046088679,0.810077519379845,13.857820216049383,0.9965592774146695,3.1667130273528055,0.9910000906440778,0.9841382892395156,0.9452257309950962,0.7112847222222223,28.867059246265217,8.940736194278763,20.244723690310114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_345.png,0.4359548611111111,0.3906539351851852,0.17152006172839507,0.9473684210526315,69.4558436870575,207.0,0.5392158222867319,0.8054474708171206,14.353506944444444,0.9965124061970467,3.277623242157318,0.9910592587001452,0.9841595810771083,0.9453379966179526,0.7132523148148148,29.939453825100486,8.875878569431718,20.140662103108237
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_360.png,0.45380979938271604,0.4064409722222222,0.17777006172839507,1.5263157894736843,93.4558436870575,210.0,0.30214557185341384,0.6017191977077364,15.211770833333333,0.9963848039215686,3.4688224385720914,0.9909582367499957,0.9841730056594679,0.9454982165375387,0.7211226851851852,31.779114553192514,8.8506964917987,20.068846215868827
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_44.png,9.796981095679012,7.1169772376543206,24.200688657407408,1.1337209302325582,1284.9919836521149,115525.5,0.8791983900499626,0.9960726325863719,50.77201774691358,0.9589662611958363,18.019548755988257,0.8817154824260766,0.7668235301688807,0.9882018965044433,3.7763020833333334,762.7419180381705,52.87145668267995,84.03642020463353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_45.png,2.8782793209876543,5.8709239969135805,7.692461419753086,0.896551724137931,87.84061992168427,431.5,0.702748423328164,0.9360086767895879,20.833449074074075,0.9616171477850399,4.843146345232577,0.9235803512048985,0.874184267358385,0.9920811706452697,2.2307581018518516,305.41267714679697,33.076859096376076,64.7582119632567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_55.png,8.756317515432098,6.043730709876543,23.700140817901236,1.1454005934718101,1265.3351279497147,112185.5,0.8805123706811956,0.9960534493474208,33.229224537037034,0.9710334664730089,13.698249884098283,0.888670722279221,0.7735159083879152,0.9886031175116822,3.223408564814815,600.243335293543,52.221263596971795,85.69583981223266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_60.png,3.336099537037037,5.427631172839506,6.925744598765432,1.2103321033210332,1014.8326019048691,107.0,0.0013055840037564407,0.004470440777104658,21.03538966035986,0.964348160251755,3.0656274146190703,0.9380590173354612,0.881389704599702,0.9946691429502568,2.03203125,287.3051870596615,32.73383076117118,52.71152083686435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_66.png,8.332770061728395,5.504976851851852,23.343435570987655,1.138235294117647,1271.9209152460098,113427.0,0.8810612319379113,0.9959346738080604,41.0024112654321,0.9694814966109901,13.944784422809457,0.8882350474291978,0.7710894578810902,0.9861765969230568,3.2470196759259258,503.790791651898,52.576531195063005,86.3807327082979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_75.png,4.8330671296296295,6.521278935185185,7.756641589506173,1.5163934426229508,783.8792860507965,97.5,0.0019939584438230127,0.008696427775052402,40.88726505102579,0.9183267671266038,5.068625405656006,0.8844302351987489,0.5984340267796782,0.997033691551868,2.3753761574074073,856.0751336202404,34.467043339011,45.57988845824047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_77.png,9.087158564814814,6.189890046296297,23.520617283950617,1.1411764705882352,1273.3351291418076,113990.5,0.8834725927160073,0.9964248095489928,35.108148148148146,0.967578764221738,12.311308144027201,0.8857561177580904,0.7700958420833819,0.9900371643979444,3.2455439814814815,617.1203483267014,52.91289205406079,85.00180262510337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_88.png,8.041415895061728,5.2052507716049385,22.635281635802468,1.1415929203539823,1269.920915722847,113291.0,0.8827788549360517,0.9963283307756237,40.010100308641974,0.9657655682643428,13.184337814866321,0.8844035942690202,0.7713773583488225,0.9857888639060628,3.4944444444444445,463.3223073129179,52.587166966899936,86.13989129799911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_90.png,1.1122993827160494,1.1285146604938272,1.1051176697530865,0.2554517133956386,834.8771975040436,9.0,0.00016225839443670704,0.0006891271056661562,3.1917766128351652,0.9661443506414912,3.743781872971721,0.9490681078385671,0.6457054402342142,0.9846302609014012,0.42450810185185184,121.69972401619997,18.484477475251794,4.885977799221287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame_99.png,9.533489583333333,6.7166550925925925,23.955225694444444,1.1352941176470588,1269.920916557312,113299.0,0.8828411908620819,0.9963285890789815,39.87226851851852,0.9628357691842169,14.766608715808994,0.8872376436085071,0.7715224124410834,0.9894581388277477,3.3611400462962964,699.5369724033309,52.71164575054378,84.2650046345157
